,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited,Binned-Age
8154,367,42,6,93608.28,1,1,0,168816.73,1,3,592,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
8155,799,38,2,0.0,2,1,1,59297.34,0,1,780,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8157,719,32,7,0.0,1,0,0,76264.27,0,3,677,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8158,641,37,2,0.0,2,1,0,3939.87,0,2,512,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8159,461,25,6,0.0,2,1,1,15306.29,0,1,539,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8160,790,25,5,152885.77,1,1,0,58214.79,0,4,938,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8161,588,31,4,99607.37,2,0,1,35877.03,0,2,842,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8162,621,27,4,137003.68,1,1,0,21254.06,0,4,609,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8163,768,48,3,122831.58,1,1,1,24533.89,1,2,813,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
8164,681,38,2,99811.44,2,1,0,23531.5,0,1,568,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8165,606,37,8,154712.58,2,1,0,89099.18,0,5,577,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8166,542,37,8,0.0,1,1,1,807.06,0,3,842,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8167,713,24,7,147687.24,1,1,1,121592.5,0,2,306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8168,597,33,2,0.0,2,1,1,4700.66,0,3,955,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8169,635,27,3,127009.83,1,1,0,161909.95,0,1,686,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8170,599,61,1,124737.96,1,0,1,90389.61,1,3,914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,61-80
8171,496,44,0,179356.28,2,1,0,2919.21,1,1,326,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
8172,759,31,8,0.0,2,1,1,99086.74,0,3,451,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8173,757,31,1,127320.36,3,1,0,163170.32,0,5,892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8174,564,31,0,125175.58,1,1,1,72757.33,0,5,572,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8175,561,22,6,186788.96,2,1,0,73286.8,0,5,964,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8176,702,40,3,148556.74,1,0,1,146056.29,0,2,489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8177,678,40,8,128644.46,1,0,0,167673.37,0,2,751,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8178,707,46,7,127476.73,2,1,1,146011.55,0,4,278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
8179,610,27,9,159561.93,1,0,1,103381.47,0,3,513,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8180,744,42,1,112419.92,1,1,1,83022.92,0,3,367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
8181,598,28,8,129991.76,2,0,1,46041.08,0,3,573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8182,562,36,5,0.0,1,0,1,182843.24,0,5,615,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8183,621,59,2,0.0,2,1,1,171364.18,0,4,740,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
8184,659,50,3,0.0,1,1,0,183399.12,1,5,818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
8185,722,40,6,89175.06,2,0,1,152883.95,0,4,984,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8186,606,39,3,0.0,2,1,0,50560.45,1,2,612,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
8187,603,39,5,162390.52,2,1,0,54702.66,0,5,293,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8188,506,59,3,190353.08,1,1,0,78365.75,0,4,797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
8189,715,21,8,0.0,2,1,0,68666.63,0,2,827,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8190,690,47,2,0.0,2,1,0,151375.73,0,2,289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
8191,644,40,10,139180.97,1,1,1,19959.67,0,3,898,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8192,589,36,8,114435.47,1,1,0,26955.72,0,5,688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8193,592,66,5,149950.19,1,1,1,76267.59,0,4,404,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,61-80
8194,632,42,4,126115.6,1,1,0,100998.5,0,2,572,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
8195,577,59,7,111396.97,1,0,1,191070.01,0,5,583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
8196,588,30,3,115007.08,1,0,0,176858.5,0,1,572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8197,617,54,6,102141.9,1,1,1,45325.26,0,4,746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
8198,668,36,3,133686.52,1,1,0,190958.48,1,3,668,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
8199,810,32,9,120879.73,2,0,1,78896.59,0,2,578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8200,767,47,5,0.0,1,1,0,121964.46,1,5,273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
8201,718,49,10,82321.88,1,0,1,11144.4,0,3,843,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
8202,589,27,4,0.0,2,1,0,144181.48,0,2,908,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8203,778,33,5,116474.28,2,1,1,32757.55,0,2,445,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8204,724,34,3,132352.69,1,1,0,80320.3,0,4,798,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8205,477,39,4,182491.57,1,1,0,185830.72,0,3,333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8206,580,34,6,0.0,2,1,1,160095.31,0,5,721,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8207,566,63,2,120787.18,2,1,1,52198.84,0,4,803,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,61-80
8208,711,29,3,130181.47,2,1,0,31811.44,0,5,719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8209,706,32,5,88348.43,2,1,1,104181.78,0,2,641,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8210,703,31,6,0.0,2,1,1,67667.19,0,3,975,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8211,679,39,2,146186.28,2,1,1,193974.47,0,4,412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8212,603,32,7,0.0,1,1,0,198055.94,1,3,642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,21-40
8213,598,34,0,104488.17,1,0,1,43249.67,0,5,547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8214,836,32,4,109196.67,2,1,0,55218.02,0,4,246,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8215,687,61,7,80538.56,1,1,0,131305.37,1,4,274,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,61-80
8216,704,41,4,109026.8,2,1,1,43117.1,0,2,345,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
8218,516,40,9,0.0,2,0,1,33266.29,0,2,693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8219,572,39,2,0.0,2,1,1,555.28,0,5,967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8220,557,42,6,177822.03,1,1,0,150944.31,1,3,513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
8221,443,59,4,110939.3,1,1,0,72846.58,1,5,304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
8222,604,25,7,165413.43,1,1,1,35279.74,0,2,616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8223,483,27,1,77805.66,1,1,1,2101.89,0,2,279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8224,702,50,3,0.0,2,0,0,94949.84,0,4,726,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
8225,670,57,3,175575.95,2,1,0,99061.75,1,5,843,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
8226,804,38,3,124197.22,1,1,0,74692.06,0,2,271,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8227,850,30,3,0.0,2,1,0,116692.8,0,5,451,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8228,554,39,10,160132.75,1,1,0,32824.15,0,5,981,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8229,588,37,7,70258.88,2,1,0,139607.61,0,2,258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8230,758,32,4,162657.64,2,1,1,115525.13,0,2,708,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8231,787,43,0,132217.45,1,1,0,20955.03,1,2,314,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
8232,582,25,9,148042.97,2,1,0,52341.15,0,5,310,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8233,633,33,4,92855.02,1,1,1,159813.18,0,3,804,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8234,766,47,9,129289.98,1,1,0,169935.46,1,4,286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
8235,564,37,9,100252.18,1,1,1,146033.52,0,3,500,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8236,602,37,3,107592.89,2,0,1,153122.73,0,3,493,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8237,649,39,3,113096.41,1,1,1,60335.24,0,5,946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8238,679,40,7,0.0,2,1,1,163757.29,0,2,610,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8239,639,34,7,149940.04,2,0,0,156648.81,0,2,938,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8240,790,50,8,121438.58,1,1,1,176471.78,1,4,352,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
8241,565,32,9,0.0,2,1,0,5388.3,0,5,887,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8242,478,50,2,0.0,1,0,1,93332.64,1,4,339,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,41-60
8243,825,29,3,148874.01,2,0,1,71192.82,0,3,346,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8244,528,32,0,68138.37,1,1,1,170309.19,0,2,871,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8245,577,35,5,110080.3,1,1,1,109794.31,0,4,407,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8246,663,24,7,0.0,2,1,1,166310.82,0,4,943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8247,505,25,5,114268.85,2,1,1,126728.27,0,2,943,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8248,633,29,6,117412.35,1,0,0,30338.94,0,4,341,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8249,586,38,6,0.0,2,1,1,37935.83,0,4,252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8250,850,35,9,0.0,2,0,0,25329.48,0,1,998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8251,629,37,1,35549.81,2,0,0,49676.33,0,3,649,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8252,744,56,9,0.0,2,1,1,169498.61,0,4,730,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
8253,750,36,7,136492.92,3,1,1,26500.29,1,3,635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,21-40
8254,637,28,3,123675.69,1,1,1,166458.41,0,4,711,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8255,575,40,1,139532.34,1,1,0,181294.39,0,2,319,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8256,671,58,1,178713.98,1,1,1,21768.21,0,4,953,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
8257,571,40,5,0.0,2,0,0,72849.29,0,2,557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8258,590,41,1,89086.31,1,1,0,24499.97,0,3,513,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
8259,619,38,3,96143.47,1,0,0,98994.92,0,3,759,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8260,640,30,5,32197.64,1,0,1,141446.01,0,4,460,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8261,670,38,7,0.0,2,1,1,77864.41,0,1,794,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8262,737,33,4,0.0,2,1,0,115115.32,0,2,270,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8263,555,32,10,0.0,2,0,1,168605.96,0,4,606,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8264,742,33,6,0.0,2,0,0,38550.4,0,3,324,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8265,618,40,0,140306.38,1,1,0,160618.61,1,4,878,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
8266,560,35,1,0.0,2,1,0,3701.63,0,5,901,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8267,654,38,8,0.0,2,1,0,88659.44,0,4,605,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8268,787,42,2,74483.97,2,0,1,44273.91,0,3,569,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
8269,611,53,7,0.0,2,0,1,156495.39,1,1,843,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,41-60
8270,559,34,0,0.0,1,1,0,182988.94,0,3,472,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8271,481,37,8,152303.66,2,1,1,175082.2,0,1,517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8272,753,32,5,159904.79,1,1,0,148811.14,0,1,767,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8273,675,32,1,0.0,3,1,0,85901.09,0,5,890,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8274,748,31,1,99557.94,1,1,0,199255.32,0,1,425,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8275,610,46,5,116886.59,1,0,0,107973.44,0,1,452,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
8276,580,32,9,142188.2,2,0,1,128028.6,0,3,332,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8277,624,40,3,149961.99,2,1,0,104610.86,0,2,576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8278,709,36,8,0.0,2,1,1,69676.55,0,3,829,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8279,605,34,2,0.0,1,0,0,35982.42,0,2,723,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8280,706,53,7,0.0,2,0,1,117939.17,0,2,840,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
8281,567,40,8,28649.64,1,1,1,95140.62,0,2,488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8282,747,21,4,81025.6,2,1,0,167682.57,0,1,463,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8283,664,57,1,0.0,2,1,1,56562.57,0,3,910,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
8284,711,39,3,152462.79,1,1,0,90305.97,0,5,851,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8285,609,25,10,0.0,1,0,1,109895.16,0,2,652,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8286,632,28,7,155519.59,1,1,0,1843.24,0,5,557,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8287,725,36,1,118851.05,1,1,1,102747.02,0,3,787,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8288,850,34,9,92899.27,2,1,0,97465.89,0,4,783,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8289,682,40,4,0.0,1,0,1,105352.55,0,1,334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8290,797,37,4,75263.7,1,1,0,85801.77,0,4,300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8291,668,38,1,147904.31,1,1,1,69370.05,0,3,502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8292,783,41,5,106640.5,1,1,0,176945.96,0,5,498,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
8293,766,28,4,90696.78,1,0,1,21597.2,0,1,599,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8294,704,36,2,175509.8,2,1,0,152039.67,0,3,397,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8295,722,40,6,0.0,2,1,1,111893.09,0,2,846,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8296,692,34,7,0.0,2,1,0,195074.62,0,1,427,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8297,584,35,2,114321.28,2,0,0,15959.01,0,3,855,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8298,644,51,4,95560.04,1,0,0,72628.84,1,1,672,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
8299,598,50,5,88379.81,3,0,1,64157.24,1,5,746,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
8300,733,48,7,85915.52,1,1,1,23860.5,0,2,857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
8301,615,58,3,72309.3,1,1,1,85687.09,1,3,648,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
8302,850,39,2,0.0,2,1,0,179451.42,0,2,732,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8303,521,43,8,0.0,1,1,1,93180.09,0,2,400,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
8305,746,58,3,0.0,3,1,1,80344.96,1,3,488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,41-60
8306,770,33,4,0.0,1,1,0,26080.54,1,4,577,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
8307,618,30,3,133844.22,1,1,1,31406.93,0,5,422,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8308,556,36,7,154872.08,2,1,1,32044.64,0,2,554,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
8309,749,27,9,0.0,2,1,0,132734.87,0,4,739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8310,702,43,6,116121.67,1,1,0,61602.42,0,2,488,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
8311,555,42,6,107104.5,1,1,1,41304.44,1,4,824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
8312,587,47,6,71026.77,1,1,0,57962.41,0,1,678,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
8313,639,38,3,0.0,1,1,0,42862.82,0,1,600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8314,643,33,4,0.0,2,1,1,152992.04,0,2,720,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8315,600,41,1,0.0,2,1,1,91193.65,0,4,467,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
8316,651,53,7,0.0,2,1,1,130132.41,0,1,284,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
8317,666,27,4,0.0,2,0,0,88751.45,0,1,818,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8318,520,39,6,145644.05,1,0,0,104118.93,0,3,467,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8319,650,50,7,129667.77,1,0,0,42028.16,0,5,485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
8320,564,33,3,109341.87,1,1,0,75632.78,0,5,422,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8321,586,64,1,0.0,2,1,1,53710.23,0,1,794,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,61-80
8322,617,35,5,0.0,2,0,1,13066.3,0,4,882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8323,712,30,6,0.0,2,1,0,152417.97,0,4,472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8324,654,55,3,87485.67,1,1,1,3299.01,0,3,668,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
8325,605,27,9,0.0,2,1,0,198091.81,0,3,580,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8326,491,36,0,53369.13,1,1,1,103934.12,0,1,540,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
8327,707,35,9,0.0,2,1,1,70403.65,0,2,860,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8328,638,34,5,146679.77,1,1,0,102179.86,0,5,790,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
8329,683,43,2,112499.42,2,1,0,30375.18,0,1,469,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
8330,815,38,2,48387.0,1,1,0,184796.84,0,3,243,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8331,645,38,1,68079.8,1,0,1,166264.89,0,1,746,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8332,645,49,4,160133.88,1,0,1,88391.97,0,4,720,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
8333,683,30,4,66190.33,1,1,1,115186.97,0,4,823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
8334,705,37,10,0.0,2,1,1,13935.53,1,3,931,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
8335,647,35,4,123761.68,1,1,0,83910.4,0,4,713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
8336,786,33,0,122325.58,1,0,0,34712.34,1,5,629,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
8337,534,41,9,0.0,2,1,0,13871.34,0,2,222,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
8338,602,42,1,138912.17,1,1,1,139494.75,0,1,759,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
8339,695,42,0,0.0,2,0,1,140724.64,0,1,875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
8340,553,25,7,128524.19,2,1,0,20682.46,0,5,941,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
8341,516,31,3,0.0,2,1,0,124202.26,0,1,413,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
8342,655,34,3,0.0,2,1,0,159638.77,0,1,508,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
8343,849,49,9,132934.89,1,1,0,171056.65,1,4,285,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,41-60
8344,520,43,3,150805.17,3,0,1,25333.03,1,2,857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
8345,568,46,3,0.0,2,1,1,29372.62,0,5,446,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
8346,695,32,9,0.0,3,0,1,38533.79,0,4,475,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
