,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited
7758,478,1,43,1,0.0,2,1,1,197916.43,0,5,303,0,0,1,1,0,0,0,0
7759,850,0,35,2,80931.75,1,0,0,12639.67,1,2,983,0,1,0,1,0,0,0,1
7760,762,1,35,1,117458.51,1,0,1,178361.48,1,4,222,0,1,0,1,0,0,0,1
7761,434,1,55,8,109339.17,2,1,0,96405.88,1,3,629,0,1,0,0,1,0,0,1
7762,560,0,28,1,0.0,2,1,1,120880.72,0,3,451,0,0,1,0,0,0,1,0
7763,635,0,58,1,0.0,1,1,1,58907.08,1,1,318,1,0,0,1,0,0,0,1
7764,794,1,35,6,0.0,2,1,1,68730.91,0,3,934,1,0,0,0,1,0,0,0
7765,720,0,45,1,102882.4,2,1,1,35633.15,1,3,219,1,0,0,1,0,0,0,1
7766,726,0,44,2,0.0,2,1,1,26733.86,0,3,655,1,0,0,0,0,0,1,0
7767,637,1,43,1,135645.29,2,0,1,101382.86,1,5,823,0,1,0,0,1,0,0,1
7768,627,1,40,10,0.0,2,1,1,194792.42,0,5,545,0,0,1,0,1,0,0,0
7769,557,0,32,6,184686.41,2,1,0,14956.44,0,3,299,1,0,0,0,1,0,0,0
7770,529,1,31,6,0.0,1,1,0,10625.91,0,4,491,0,0,1,1,0,0,0,0
7771,658,0,29,8,0.0,2,0,1,130461.09,0,5,694,1,0,0,1,0,0,0,0
7772,606,1,33,8,0.0,2,1,1,63176.77,0,2,640,0,0,1,1,0,0,0,0
7773,523,1,45,5,0.0,2,1,1,121428.2,0,2,386,1,0,0,0,0,0,1,0
7774,799,1,38,2,0.0,2,1,1,59297.34,0,1,780,0,0,1,1,0,0,0,0
7775,683,0,24,8,98567.1,1,1,0,187987.01,0,1,987,0,0,1,0,0,0,1,0
7776,638,0,32,0,0.0,2,1,0,160129.99,0,2,530,1,0,0,0,0,0,1,0
7777,623,1,27,4,120509.81,1,0,0,142170.44,0,2,408,1,0,0,0,1,0,0,0
7778,651,1,37,9,114453.58,1,0,1,175820.91,0,4,403,0,1,0,0,0,0,1,0
7779,679,0,37,8,77373.87,2,0,1,174873.09,0,2,720,0,1,0,0,1,0,0,0
7780,707,1,33,8,136678.52,1,1,0,54290.62,0,4,842,1,0,0,0,0,0,1,0
7781,729,1,39,4,121404.64,1,1,1,159618.17,0,3,797,1,0,0,0,1,0,0,0
7782,747,1,42,4,80214.36,1,1,0,115241.96,1,5,387,1,0,0,0,0,0,1,1
7783,587,0,36,1,134997.49,2,1,0,44688.08,0,1,675,1,0,0,0,0,1,0,0
7784,672,0,21,3,165878.76,2,1,1,164537.17,0,2,412,0,1,0,1,0,0,0,0
7785,649,0,52,8,49113.75,1,1,0,41858.43,0,1,673,1,0,0,0,0,0,1,0
7786,602,0,42,1,138912.17,1,1,1,139494.75,0,1,759,0,0,1,0,1,0,0,0
7787,845,0,41,2,81733.74,2,0,0,199761.29,0,1,359,0,1,0,1,0,0,0,0
7788,678,1,36,6,118448.15,2,1,0,53172.02,0,3,761,0,1,0,0,1,0,0,0
7789,781,1,20,0,125023.1,2,1,1,108301.45,0,3,295,1,0,0,0,0,1,0,0
7790,621,1,51,4,109978.83,1,0,0,177740.58,1,3,387,0,1,0,0,0,0,1,1
7791,695,0,34,9,0.0,2,1,1,67502.12,0,1,774,0,0,1,0,1,0,0,0
7792,751,0,30,6,0.0,2,1,0,15766.1,0,2,633,1,0,0,1,0,0,0,0
7793,679,0,34,7,121063.85,1,1,0,56984.58,0,1,564,0,1,0,0,1,0,0,0
7794,487,0,53,10,89550.85,1,0,1,90076.85,0,3,575,1,0,0,0,0,0,1,0
7795,665,1,29,1,182781.74,2,1,1,63732.9,0,4,943,0,0,1,0,1,0,0,0
7796,691,1,37,9,149405.18,1,1,1,146411.6,0,5,562,1,0,0,1,0,0,0,0
7797,690,1,32,2,76087.98,1,0,1,151822.66,0,1,308,0,0,1,0,0,1,0,0
7798,536,1,23,6,92366.72,2,1,0,120661.71,0,2,733,0,1,0,1,0,0,0,0
7799,746,0,32,4,0.0,2,1,1,72909.75,0,3,468,1,0,0,1,0,0,0,0
7800,721,1,37,3,107720.64,1,1,1,158591.12,0,1,478,0,1,0,0,0,1,0,0
7801,711,0,21,0,82844.33,2,0,1,1408.68,0,1,310,1,0,0,0,0,0,1,0
7802,638,0,37,7,124513.66,2,1,0,158610.89,0,4,705,0,1,0,0,0,1,0,0
7803,615,1,45,5,0.0,2,1,1,164886.64,0,4,537,1,0,0,1,0,0,0,0
7804,644,1,30,5,44928.88,1,1,1,10771.46,0,4,528,1,0,0,0,0,1,0,0
7805,660,1,30,7,146301.31,1,0,0,96847.91,0,1,950,1,0,0,0,0,1,0,0
7806,573,1,52,8,0.0,2,0,1,178229.04,0,2,481,1,0,0,0,0,0,1,0
7807,589,0,19,9,83495.11,1,1,1,143022.31,1,4,747,0,1,0,0,1,0,0,1
7808,516,1,50,5,0.0,1,0,1,146145.93,1,5,509,0,0,1,0,1,0,0,1
7809,534,1,35,2,81951.74,2,1,0,115668.53,0,2,636,1,0,0,1,0,0,0,0
7810,682,1,81,6,122029.15,1,1,1,50783.88,0,4,526,0,1,0,0,0,1,0,0
7811,648,0,32,8,157138.99,3,1,0,190994.48,1,5,984,0,1,0,0,0,1,0,1
7812,809,0,42,6,64497.94,3,0,1,182436.81,1,5,883,0,1,0,0,0,1,0,1
7813,707,0,40,5,0.0,2,1,0,41052.82,0,2,763,1,0,0,1,0,0,0,0
7814,553,1,37,2,0.0,2,1,0,33877.29,0,1,461,1,0,0,0,0,0,1,0
7815,740,1,44,9,0.0,1,0,1,96528.0,1,2,703,1,0,0,1,0,0,0,1
7816,604,1,27,9,101352.78,1,0,0,30252.3,0,2,799,0,0,1,1,0,0,0,0
7817,619,0,38,10,119658.49,1,1,1,8646.58,0,2,412,0,0,1,0,0,0,1,0
7818,498,1,46,1,91857.66,1,1,0,101954.78,1,5,660,1,0,0,0,1,0,0,1
7819,681,1,38,2,99811.44,2,1,0,23531.5,0,1,568,0,0,1,1,0,0,0,0
7820,675,0,57,8,0.0,2,0,1,95463.29,0,3,632,1,0,0,0,0,0,1,0
7821,791,1,36,6,111168.97,1,1,1,189969.91,0,1,741,1,0,0,1,0,0,0,0
7822,746,1,36,2,0.0,2,1,1,16436.56,0,5,718,0,0,1,1,0,0,0,0
7823,595,0,39,7,120962.13,1,0,0,23305.01,0,3,359,1,0,0,1,0,0,0,0
7824,573,0,37,6,0.0,2,1,0,193995.37,0,4,326,1,0,0,0,0,1,0,0
7825,804,1,55,7,0.0,2,1,1,118752.6,0,5,914,1,0,0,0,0,0,1,0
7826,706,1,30,6,87609.68,2,0,0,137674.55,1,4,643,0,0,1,0,0,0,1,1
7827,637,1,33,5,0.0,2,1,0,139947.17,0,5,241,1,0,0,0,0,0,1,0
7828,734,0,37,2,130404.92,1,0,0,34548.74,0,2,434,0,0,1,1,0,0,0,0
7829,625,1,39,5,0.0,1,1,0,99800.87,0,5,520,1,0,0,0,1,0,0,0
7830,730,0,41,4,167545.32,1,1,0,128246.81,0,3,474,1,0,0,1,0,0,0,0
7831,559,0,46,5,0.0,1,1,0,21006.1,1,1,486,1,0,0,1,0,0,0,1
7832,653,0,37,3,125734.2,2,1,0,134625.09,1,1,389,0,1,0,1,0,0,0,1
7833,601,1,35,8,71553.83,1,1,0,177384.45,0,4,448,0,1,0,1,0,0,0,0
7834,685,1,57,7,101868.51,1,0,1,113483.96,0,4,911,0,1,0,1,0,0,0,0
7835,519,0,21,1,151701.45,3,1,1,170138.68,1,1,623,0,1,0,0,0,0,1,1
7836,603,1,43,5,127823.93,1,1,1,19483.35,0,1,711,1,0,0,0,0,0,1,0
7837,695,1,46,4,0.0,2,1,1,137537.22,0,2,499,1,0,0,0,0,1,0,0
7838,596,0,39,10,86546.29,1,0,1,131768.98,0,3,890,1,0,0,1,0,0,0,0
7839,615,1,39,5,113193.51,2,1,1,52166.25,0,4,624,0,1,0,0,0,1,0,0
7840,638,1,34,6,114543.27,1,1,1,97755.29,0,4,613,1,0,0,1,0,0,0,0
7841,656,1,40,2,0.0,2,1,1,180553.48,0,1,409,1,0,0,0,0,0,1,0
7842,586,1,51,2,138553.57,1,1,1,92406.22,0,4,832,1,0,0,1,0,0,0,0
7843,850,0,81,1,0.0,2,1,1,59568.24,0,3,886,1,0,0,0,1,0,0,0
7844,673,1,51,8,79563.36,2,1,1,172200.91,0,3,419,1,0,0,0,0,1,0,0
7845,729,0,32,9,0.0,2,0,0,150803.44,0,4,282,1,0,0,0,1,0,0,0
7846,621,0,43,8,0.0,1,0,0,102806.6,0,1,590,0,0,1,1,0,0,0,0
7847,823,0,46,3,81576.75,1,1,1,28370.95,1,1,621,0,0,1,0,0,0,1,1
7848,596,1,67,6,0.0,2,1,1,138350.74,0,3,727,0,0,1,0,0,1,0,0
7849,576,1,19,6,0.0,2,0,0,72306.07,0,2,600,0,0,1,0,1,0,0,0
7850,560,0,38,5,83714.41,1,1,1,33245.97,0,4,289,1,0,0,0,0,0,1,0
7851,700,0,40,4,148571.07,1,1,0,189826.96,1,2,266,0,1,0,0,0,0,1,1
7852,803,1,33,6,0.0,2,1,0,115676.61,0,4,416,1,0,0,0,0,0,1,0
7853,645,1,45,6,155417.61,1,0,1,3449.22,0,3,810,1,0,0,0,0,1,0,0
7854,604,0,39,7,98544.11,1,1,1,52327.57,0,2,668,0,0,1,0,0,1,0,0
7855,662,1,34,2,0.0,2,0,1,21497.27,0,4,892,1,0,0,0,1,0,0,0
7856,610,0,45,1,0.0,2,1,1,199657.46,0,3,571,1,0,0,1,0,0,0,0
7857,679,1,47,10,198546.1,2,1,0,191198.92,1,5,694,1,0,0,0,0,0,1,1
7858,574,1,34,5,0.0,2,0,0,28269.86,0,5,626,0,0,1,1,0,0,0,0
7859,606,1,34,5,0.0,1,1,0,161971.42,0,1,891,1,0,0,0,0,0,1,0
7860,850,1,38,7,80293.98,1,0,0,126555.74,0,3,609,1,0,0,0,0,0,1,0
7861,619,0,31,2,56116.3,2,0,0,2181.94,0,2,972,0,1,0,0,1,0,0,0
7862,411,0,36,10,0.0,1,0,0,120694.35,0,2,329,1,0,0,0,0,1,0,0
7863,570,0,18,4,82767.42,1,1,0,71811.9,0,5,507,1,0,0,0,0,0,1,0
7864,649,0,56,8,156974.26,1,1,0,89405.26,1,4,927,1,0,0,0,0,0,1,1
7865,503,1,38,1,0.0,2,1,1,95153.24,0,2,433,1,0,0,1,0,0,0,0
7866,749,0,33,1,74385.98,1,1,0,20164.47,0,2,675,1,0,0,1,0,0,0,0
7867,523,0,39,1,143903.11,1,1,1,118711.75,1,1,732,0,1,0,0,0,0,1,1
7868,726,0,35,9,0.0,2,0,1,100556.98,0,3,761,0,0,1,0,0,1,0,0
7869,741,1,38,4,128015.83,1,1,0,58440.43,0,2,792,0,1,0,0,1,0,0,0
7870,707,0,52,7,0.0,1,1,0,109688.82,1,1,533,0,0,1,0,0,0,1,1
7871,715,1,35,2,141005.47,1,1,1,60407.93,0,1,674,1,0,0,0,0,0,1,0
7872,540,1,39,4,127278.31,1,1,1,16150.34,0,3,572,0,1,0,1,0,0,0,0
7873,717,1,53,6,0.0,2,0,1,97614.87,0,2,477,1,0,0,1,0,0,0,0
7874,563,1,22,3,137583.04,1,0,1,5791.85,0,2,628,1,0,0,0,0,0,1,0
7875,850,0,29,1,0.0,2,1,1,197996.65,0,3,534,0,0,1,1,0,0,0,0
7876,558,0,56,7,121235.05,2,1,1,116253.1,0,4,801,1,0,0,0,1,0,0,0
7877,757,1,33,1,122088.67,1,1,0,42581.09,0,2,419,0,1,0,1,0,0,0,0
7878,704,0,40,6,95452.89,1,0,1,179964.55,0,1,701,1,0,0,0,0,1,0,0
7879,850,0,55,10,98488.08,1,1,0,155879.57,1,4,814,1,0,0,0,0,0,1,1
7880,608,0,41,3,89763.84,1,0,0,199304.74,1,3,639,0,0,1,0,0,1,0,1
7881,716,0,44,6,155114.9,1,0,0,133871.83,0,5,682,1,0,0,0,0,0,1,0
7882,725,0,33,4,0.0,1,1,1,67879.8,0,3,446,1,0,0,1,0,0,0,0
7883,720,1,64,3,45752.78,2,1,0,79623.28,1,4,608,0,0,1,0,0,0,1,1
7884,511,0,40,1,0.0,1,1,1,184118.73,0,3,534,0,0,1,0,0,1,0,0
7885,774,1,60,5,85891.55,1,1,0,74135.48,1,5,540,1,0,0,0,1,0,0,1
7886,660,1,38,4,0.0,2,0,0,88080.43,0,3,490,1,0,0,0,1,0,0,0
7887,828,1,34,9,0.0,2,1,1,81853.98,0,5,766,0,0,1,0,0,0,1,0
7888,739,1,58,1,110597.76,1,0,1,160122.66,1,2,831,0,1,0,0,0,1,0,1
7889,677,0,36,10,68806.84,1,1,0,33075.24,0,3,772,0,1,0,0,1,0,0,0
7890,767,1,23,2,139542.82,1,0,1,28038.28,0,3,347,0,1,0,1,0,0,0,0
7891,708,1,21,8,133974.36,2,1,0,50294.09,0,5,959,0,1,0,0,1,0,0,0
7892,367,1,42,6,93608.28,1,1,0,168816.73,1,3,592,0,0,1,0,0,1,0,1
7893,670,0,33,7,0.0,2,1,1,88187.81,0,2,241,1,0,0,1,0,0,0,0
7894,615,1,32,5,138521.83,1,1,1,56897.1,0,3,777,0,0,1,0,0,0,1,0
7895,678,0,51,1,145751.03,1,0,0,109718.44,1,4,957,0,1,0,1,0,0,0,1
7896,548,1,32,2,98986.28,1,1,1,55867.38,0,4,315,0,1,0,1,0,0,0,0
7897,526,1,31,5,145537.21,1,1,0,132404.64,0,2,537,0,1,0,0,1,0,0,0
7898,739,1,32,3,102128.27,1,1,0,63981.37,1,2,979,0,1,0,1,0,0,0,1
7899,602,0,72,3,0.0,2,1,1,171260.66,0,3,219,1,0,0,0,0,1,0,0
7900,696,1,60,8,88786.81,1,1,1,196858.4,0,1,628,0,0,1,0,0,1,0,0
7901,775,1,48,4,178144.91,2,0,0,50168.41,1,5,795,0,0,1,1,0,0,0,1
7902,699,0,31,10,125837.86,2,1,0,189392.66,0,1,409,0,1,0,1,0,0,0,0
7903,588,1,35,3,104356.38,1,1,0,94498.82,0,5,885,0,1,0,0,1,0,0,0
7904,752,1,38,3,183102.29,1,1,1,71557.12,0,3,833,0,1,0,0,0,0,1,0
7905,707,0,57,1,92053.0,1,1,1,164064.44,1,3,828,1,0,0,1,0,0,0,1
7906,656,1,38,10,0.0,1,1,1,136521.82,0,1,894,1,0,0,0,0,0,1,0
7907,728,1,38,1,115934.74,1,1,1,139059.05,0,5,672,1,0,0,0,1,0,0,0
7908,791,0,31,10,75499.24,1,1,0,22184.14,0,2,303,1,0,0,0,1,0,0,0
7909,597,0,39,8,162532.14,3,1,0,36051.46,1,2,699,0,1,0,0,0,0,1,1
7910,655,0,59,7,0.0,1,1,0,88958.49,1,4,716,1,0,0,1,0,0,0,1
7911,731,0,36,6,0.0,1,0,0,152128.36,0,1,688,1,0,0,0,0,1,0,0
7912,612,0,47,6,130024.87,1,1,1,45750.21,1,4,705,0,1,0,0,0,1,0,1
7913,716,1,41,8,126145.54,2,1,1,138051.19,0,5,992,0,1,0,0,0,0,1,0
7914,603,1,26,4,109166.37,1,1,1,92840.67,0,3,882,0,1,0,0,0,1,0,0
7915,703,0,29,3,122084.63,1,0,1,82824.08,0,2,712,0,1,0,0,0,1,0,0
7916,575,1,29,4,121823.4,2,1,1,50368.87,0,4,435,1,0,0,0,0,1,0,0
7917,547,1,25,4,98141.57,2,1,1,52309.8,0,2,837,0,1,0,0,0,0,1,0
7918,813,1,27,6,111348.15,1,1,0,46422.46,0,1,822,0,1,0,0,0,0,1,0
7919,767,0,42,2,133616.39,1,1,0,28615.8,0,5,584,1,0,0,0,0,1,0,0
7920,629,1,35,8,112330.83,1,1,1,91001.02,0,3,556,0,1,0,0,1,0,0,0
7921,794,0,22,4,114440.24,1,1,1,107753.07,0,4,226,0,0,1,0,0,0,1,0
7922,620,1,37,0,107548.94,1,1,0,71175.94,0,5,319,1,0,0,0,1,0,0,0
7923,596,1,29,2,0.0,2,1,1,1591.19,0,2,224,0,0,1,1,0,0,0,0
7924,574,0,33,3,134348.57,1,1,0,63163.99,0,4,596,1,0,0,1,0,0,0,0
7925,603,1,45,9,0.0,1,0,0,148516.79,0,5,593,1,0,0,0,0,1,0,0
7926,562,1,33,6,0.0,2,1,0,111590.35,0,3,933,1,0,0,1,0,0,0,0
7927,564,0,24,6,149592.14,1,1,1,153771.8,0,2,301,0,0,1,0,1,0,0,0
7928,648,0,31,5,0.0,2,1,1,5199.02,0,2,980,0,0,1,1,0,0,0,0
7929,632,1,37,1,138207.08,1,1,0,60778.11,1,3,302,0,0,1,1,0,0,0,1
7930,651,0,45,8,95922.9,1,1,0,84782.42,1,2,591,0,0,1,0,1,0,0,1
7931,541,1,40,7,95710.11,2,1,0,49063.42,0,1,834,0,1,0,0,0,1,0,0
7932,676,1,36,1,82729.49,1,1,0,113810.12,0,5,868,0,0,1,0,1,0,0,0
7933,723,0,68,3,110357.0,1,0,0,141977.54,1,1,761,0,1,0,0,0,1,0,1
7934,610,1,29,9,0.0,3,0,1,83912.24,0,5,691,0,0,1,0,0,0,1,0
7935,538,1,68,9,0.0,2,1,0,110440.5,1,3,252,0,0,1,0,0,0,1,1
7936,684,1,30,2,0.0,2,1,0,83473.82,0,4,699,1,0,0,1,0,0,0,0
7937,766,0,26,3,104258.8,1,1,1,428.23,0,5,392,1,0,0,0,0,0,1,0
7938,628,0,37,9,0.0,2,1,1,34689.77,0,1,757,1,0,0,0,0,1,0,0
7939,574,1,52,7,115532.52,1,1,0,196257.67,0,3,625,0,0,1,0,1,0,0,0
7940,645,1,39,8,0.0,2,0,0,96864.36,0,5,287,1,0,0,0,0,0,1,0
7941,783,1,38,1,0.0,3,1,1,80178.54,1,3,534,0,0,1,0,0,0,1,1
7942,485,1,32,6,102238.01,2,1,1,194010.12,0,4,784,0,0,1,0,0,1,0,0
7943,531,0,32,0,109570.21,2,1,1,172049.84,0,3,584,0,1,0,0,1,0,0,0
7944,731,1,41,3,0.0,2,1,0,101371.72,0,4,292,0,0,1,0,0,1,0,0
7945,649,1,46,5,0.0,2,1,1,76946.6,0,5,765,1,0,0,0,0,1,0,0
7946,538,1,33,6,93791.38,1,1,1,199249.29,0,5,718,1,0,0,0,0,1,0,0
7947,644,0,40,9,137285.26,4,1,0,77063.63,1,3,444,1,0,0,0,1,0,0,1
7948,804,0,38,3,124197.22,1,1,0,74692.06,0,2,271,0,0,1,0,0,1,0,0
7949,648,1,33,7,134944.0,1,1,1,117036.38,0,2,219,1,0,0,0,0,1,0,0
7950,756,0,32,4,0.0,2,1,0,147040.25,0,5,809,1,0,0,0,0,1,0,0
7951,654,0,37,5,0.0,1,0,1,71492.28,0,5,236,1,0,0,0,0,1,0,0
7952,771,0,41,5,0.0,2,0,1,92914.67,0,2,958,0,0,1,1,0,0,0,0
7953,674,1,36,2,0.0,2,1,1,182787.17,0,1,353,0,0,1,0,1,0,0,0
7954,782,0,72,5,148666.99,1,1,0,2605.65,1,4,705,0,1,0,0,1,0,0,1
7955,438,1,38,2,0.0,2,1,0,136859.55,0,5,416,1,0,0,0,0,0,1,0
7956,550,1,34,3,0.0,2,0,0,131281.28,0,5,806,0,0,1,0,0,0,1,0
7957,718,1,29,2,0.0,1,1,0,126336.72,0,1,422,1,0,0,0,1,0,0,0
7958,724,0,41,5,109798.25,1,0,1,149593.61,0,1,829,1,0,0,0,0,1,0,0
7959,497,1,34,2,0.0,2,1,1,83087.13,0,5,502,1,0,0,1,0,0,0,0
7960,835,1,32,8,124993.29,2,1,1,27548.06,0,5,827,1,0,0,0,0,1,0,0
7961,558,1,33,0,108477.49,1,1,1,109096.71,1,2,729,1,0,0,0,0,0,1,1
7962,670,0,33,9,84521.48,2,0,1,198017.05,0,4,430,0,1,0,0,0,0,1,0
7963,590,0,60,6,147751.75,1,1,0,88206.04,1,3,289,1,0,0,0,0,0,1,1
7964,415,1,32,5,145807.59,1,1,1,3064.65,0,2,833,1,0,0,0,0,1,0,0
7965,837,1,38,2,126732.85,1,1,1,79577.38,0,2,644,0,1,0,1,0,0,0,0
7966,713,1,41,3,0.0,2,1,0,55772.04,0,3,443,1,0,0,0,0,1,0,0
7967,627,0,30,6,0.0,1,1,1,113408.47,0,4,320,0,0,1,1,0,0,0,0
7968,700,1,28,8,159900.38,1,0,0,22698.56,0,1,227,0,0,1,0,1,0,0,0
7969,683,1,39,4,0.0,2,1,0,171716.81,0,2,913,1,0,0,0,1,0,0,0
7970,641,0,37,7,62974.64,2,0,1,39016.43,0,1,513,0,1,0,0,1,0,0,0
7971,687,0,34,7,111388.18,2,1,0,148564.76,0,4,570,0,1,0,0,1,0,0,0
7972,607,1,26,1,0.0,1,1,0,29818.2,0,2,543,1,0,0,0,1,0,0,0
7973,577,0,35,10,0.0,2,1,1,25161.61,0,3,723,1,0,0,0,0,1,0,0
7974,549,1,37,2,112541.54,2,0,0,47432.43,0,4,233,1,0,0,0,0,0,1,0
7975,643,1,41,7,154902.66,1,1,1,49667.28,0,3,654,0,1,0,0,0,1,0,0
7976,727,0,30,8,119027.28,2,1,1,137903.54,0,5,515,0,1,0,0,1,0,0,0
7977,560,0,33,9,0.0,1,0,1,183358.21,0,1,531,0,0,1,1,0,0,0,0
7978,687,1,35,1,125141.24,2,1,1,148537.07,0,3,299,0,1,0,0,0,0,1,0
7979,684,0,44,2,133776.86,2,0,1,49865.04,0,5,387,0,1,0,0,0,0,1,0
7980,735,1,41,7,74135.85,1,1,1,11783.1,1,2,750,1,0,0,0,1,0,0,1
7981,688,0,35,6,0.0,1,1,0,25488.43,1,1,901,0,0,1,0,0,0,1,1
7982,584,1,47,7,130538.77,1,1,0,92915.84,0,3,236,0,1,0,0,1,0,0,0
7983,606,0,47,0,137138.2,2,0,1,53784.22,0,4,765,0,1,0,0,0,0,1,0
7984,704,1,36,8,127397.34,1,1,0,151335.24,0,1,555,0,0,1,1,0,0,0,0
7985,714,0,40,0,0.0,2,1,0,62762.12,0,1,970,1,0,0,0,0,0,1,0
7986,759,0,74,6,128917.84,1,1,1,48244.64,0,1,793,0,0,1,1,0,0,0,0
7987,766,1,37,2,99660.13,2,0,1,147700.78,0,2,498,0,1,0,0,1,0,0,0
7988,531,0,63,1,114715.71,1,0,1,24506.95,1,2,908,1,0,0,0,0,1,0,1
7989,613,0,20,0,117356.19,1,0,0,113557.7,1,4,637,0,1,0,1,0,0,0,1
7990,617,0,35,5,0.0,2,0,1,13066.3,0,4,882,1,0,0,0,0,1,0,0
7991,687,0,50,5,0.0,2,1,0,110230.4,0,1,878,0,0,1,0,0,1,0,0
7992,707,0,44,6,0.0,2,1,1,192542.17,0,4,463,1,0,0,0,1,0,0,0
7993,850,0,32,9,0.0,2,1,1,18924.92,0,4,765,0,0,1,1,0,0,0,0
7994,850,1,37,6,0.0,2,1,0,109291.22,0,1,740,1,0,0,1,0,0,0,0
7995,768,1,54,8,69712.74,1,1,1,69381.05,0,3,569,1,0,0,0,0,0,1,0
7996,682,0,58,1,0.0,1,1,1,706.5,0,4,709,1,0,0,0,0,1,0,0
7997,735,0,38,1,0.0,3,0,0,92220.12,1,5,678,1,0,0,0,0,0,1,1
7998,667,1,43,8,190227.46,1,1,0,97508.04,1,3,680,1,0,0,1,0,0,0,1
7999,697,1,51,1,147910.3,1,1,1,53581.14,0,4,639,0,1,0,1,0,0,0,0
8000,479,0,31,8,107818.63,1,0,0,50774.81,1,1,462,0,0,1,1,0,0,0,1
8001,529,1,28,4,113948.58,1,1,0,25722.28,1,2,385,1,0,0,0,0,0,1,1
8002,512,1,29,3,0.0,1,0,1,12905.89,1,1,231,0,1,0,0,0,1,0,1
8003,467,1,51,6,79811.72,2,1,1,68260.27,1,1,281,0,1,0,0,1,0,0,1
8004,521,1,37,0,39344.83,1,1,1,61759.33,1,3,258,0,1,0,0,0,0,1,1
8005,619,0,38,1,0.0,3,0,1,70221.13,1,2,223,0,1,0,0,1,0,0,1
8006,521,1,37,1,39344.83,1,1,1,9324.31,1,3,258,1,0,0,0,1,0,0,1
8007,590,0,48,4,29602.08,1,0,0,63940.68,1,3,289,1,0,0,0,0,0,1,1
8008,630,0,39,10,68065.8,1,1,0,43527.4,1,1,309,0,1,0,1,0,0,0,1
8009,570,0,60,10,44020.89,1,1,0,10703.53,1,3,289,0,0,1,0,0,0,1,1
8010,606,1,26,2,71281.29,1,0,1,8651.92,1,4,267,1,0,0,0,1,0,0,1
8011,567,0,47,2,0.0,1,1,0,79342.31,1,3,226,0,1,0,0,0,1,0,1
8012,512,1,40,4,75075.14,1,0,1,8651.92,1,2,267,0,1,0,0,1,0,0,1
8013,477,1,40,1,45752.78,2,1,0,79623.28,1,4,303,1,0,0,0,0,1,0,1
8014,547,1,60,8,108028.08,2,0,0,25980.42,1,2,227,1,0,0,0,0,0,1,1
8015,444,0,45,1,0.0,2,0,0,36697.48,1,1,482,1,0,0,0,0,0,1,1
8016,590,0,37,0,64345.21,1,0,1,6589.16,1,3,282,1,0,0,0,0,0,1,1
8017,608,1,50,6,0.0,1,1,0,33676.48,1,2,343,1,0,0,1,0,0,0,1
8018,605,0,51,3,105229.53,1,1,1,34967.75,1,3,424,1,0,0,0,1,0,0,1
8019,576,0,49,5,44301.43,3,0,1,57014.17,1,3,286,1,0,0,0,0,1,0,1
8020,510,0,42,1,91611.12,1,1,0,28461.29,1,2,302,0,1,0,0,0,1,0,1
8021,608,1,44,5,101016.53,1,0,1,7926.35,1,4,783,1,0,0,1,0,0,0,1
8022,638,0,33,5,51116.26,1,1,1,6589.16,1,2,233,0,0,1,1,0,0,0,1
8023,468,0,56,1,0.0,3,1,1,62256.87,1,2,231,0,1,0,0,0,1,0,1
8024,585,0,50,3,81245.79,1,0,0,9439.31,1,4,402,1,0,0,0,1,0,0,1
8025,420,0,55,4,73937.02,1,1,0,54676.1,1,4,226,0,1,0,0,0,0,1,1
8026,487,1,50,2,104469.58,1,1,1,12944.17,1,4,352,1,0,0,1,0,0,0,1
8027,569,1,44,3,0.0,1,0,0,59207.41,1,4,259,1,0,0,0,0,0,1,1
8028,570,0,47,4,0.0,1,1,1,6342.84,1,2,257,1,0,0,0,1,0,0,1
8029,444,0,44,1,0.0,2,1,0,43018.82,1,2,359,1,0,0,0,0,1,0,1
8030,539,1,29,6,0.0,1,1,1,27011.8,1,2,219,1,0,0,0,1,0,0,1
8031,669,1,50,7,88827.53,1,1,0,65156.83,1,3,248,0,1,0,1,0,0,0,1
8032,477,0,57,0,79811.72,2,1,1,54473.6,1,1,240,1,0,0,0,0,1,0,1
8033,529,0,23,0,0.0,1,1,0,582.59,1,5,339,1,0,0,0,0,1,0,1
8034,517,0,45,1,0.0,1,0,0,57817.84,1,2,296,0,1,0,0,0,1,0,1
8035,850,1,54,7,65407.16,2,0,0,24093.4,1,1,431,1,0,0,0,0,1,0,1
8036,554,0,49,2,44301.43,3,0,1,64157.24,1,3,286,1,0,0,0,0,1,0,1
8037,358,0,28,3,115046.74,3,1,0,89017.38,1,2,237,1,0,0,0,0,1,0,1
8038,591,0,39,3,0.0,3,1,0,110916.15,1,2,298,0,0,1,0,1,0,0,1
8039,625,0,51,3,98438.23,1,1,0,8080.85,1,3,303,1,0,0,0,0,0,1,1
8040,641,1,26,4,56738.47,2,1,1,15795.88,1,1,307,0,0,1,0,0,1,0,1
8041,537,0,37,9,87612.64,4,1,1,6981.43,1,2,395,1,0,0,0,1,0,0,1
